credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Credit_Category,ratio
678,France,Female,41,1.0,143443.61,1,1,0,196622.28,1,Fair,0.7295389413651392
554,Spain,Male,26,8.0,149134.46,1,1,1,177966.24,0,Bad,0.8379929811406928
723,France,Male,30,3.0,124119.54,1,1,0,162198.32,0,Good,0.7652332034018601
766,Germany,Male,44,3.0,116822.7,1,0,0,197643.24,0,Good,0.591078652626824
597,France,Female,24,1.0,103219.47,1,1,0,60420.07,0,Bad,1.7083639591943538
655,Germany,Female,40,0.0,81954.6,1,1,1,198798.44,1,Fair,0.41224971383075243
780,Germany,Female,37,10.0,95196.26,1,1,0,126310.39,1,Good,0.7536692745545318
521,France,Female,32,2.0,136555.01,2,1,1,129353.21,0,Bad,1.0556754641032875
669,France,Male,39,3.0,119452.03,1,1,1,171575.54,0,Fair,0.6962066387784646
462,Germany,Female,24,9.0,69881.09,2,0,1,64421.02,0,Bad,1.0847560314940683
713,Spain,Female,48,1.0,163760.82,1,0,0,157381.14,1,Fair,1.0405364963044492
807,Germany,Female,31,1.0,141069.18,3,1,1,194257.11,0,Good,0.7261982843253459
728,France,Male,38,1.0,115934.74,1,1,1,139059.05,0,Good,0.8337087014473349
582,France,Male,52,2.0,151457.88,1,0,1,40893.61,0,Bad,3.703705297722554
704,Germany,Female,35,3.0,154206.07,2,1,1,40261.49,0,Fair,3.830113341557901
714,France,Female,26,9.0,89928.99,1,1,0,46203.31,0,Fair,1.9463754869510432
809,Germany,Male,41,1.0,79706.25,2,1,0,165675.01,0,Good,0.4811000162305709
811,France,Male,31,7.0,117799.28,1,1,1,182372.35,0,Good,0.6459273020279663
680,Germany,Male,34,6.0,146422.22,1,1,0,67142.97,1,Fair,2.180752802564438
588,Germany,Male,33,9.0,150186.22,2,1,1,65611.01,0,Bad,2.2890399035161937
721,Germany,Male,40,6.0,100275.88,1,1,0,138564.48,1,Good,0.723676659415169
529,France,Male,32,9.0,147493.89,1,1,0,33656.35,0,Bad,4.382349541765522
575,France,Male,29,4.0,121823.4,2,1,1,50368.87,0,Bad,2.418624837126582
510,Germany,Male,31,0.0,113688.63,1,1,0,33099.41,1,Bad,3.434763036561679
652,Spain,Female,40,7.0,100471.34,1,1,1,124550.88,0,Fair,0.8066690496285533
822,France,Male,32,8.0,116358.0,1,1,0,108798.36,0,Good,1.069483032648654
745,Germany,Male,51,3.0,99183.9,1,1,1,28922.25,0,Good,3.429328631071234
386,Spain,Female,53,1.0,131955.07,1,1,1,62514.65,1,Bad,2.1107863516791663
684,Spain,Female,41,1.0,134177.06,1,0,0,177506.66,0,Fair,0.7558987364192419
795,Germany,Female,56,9.0,94348.94,1,1,0,29239.29,1,Good,3.2267862865343173
659,France,Female,32,2.0,155584.21,1,0,1,153662.88,0,Fair,1.01250354021739
706,Germany,Female,29,6.0,185544.36,1,1,0,171037.63,0,Fair,1.0848160138795186
619,Spain,Female,44,6.0,52831.13,1,1,1,112649.22,1,Bad,0.4689879787893782
572,Germany,Male,51,8.0,97750.07,3,1,1,193014.26,1,Bad,0.5064396278285346
695,France,Male,36,6.0,114007.5,2,1,0,118120.88,0,Fair,0.9651765208657436
640,France,Female,33,6.0,84719.13,2,1,1,113048.79,0,Bad,0.7494032443867821
701,France,Male,39,9.0,140236.98,1,0,1,146651.99,0,Fair,0.9562569181638791
531,Spain,Female,42,6.0,75302.85,2,0,0,57034.35,0,Bad,1.3203069729031716
605,France,Female,51,9.0,104760.82,1,1,1,165574.54,1,Bad,0.6327109228266616
449,Spain,Female,31,1.0,113693.0,1,0,0,82796.29,0,Bad,1.3731653918309625
684,Spain,Female,36,5.0,174180.39,1,1,0,119830.08,0,Fair,1.4535614930741931
622,Germany,Male,42,9.0,115766.26,1,0,0,72155.85,1,Bad,1.6043918822936738
683,France,Male,36,5.0,115350.63,1,1,1,122305.91,0,Fair,0.9431321021200039
654,Spain,Male,40,5.0,105683.63,1,1,0,173617.09,0,Fair,0.6087167455692294
700,France,Male,37,1.0,135179.49,1,1,0,160670.37,0,Fair,0.8413467274644354
744,Spain,Male,31,0.0,117551.23,1,1,0,158958.9,0,Good,0.7395070675501655
645,Germany,Male,25,1.0,157404.02,2,1,0,93073.04,0,Bad,1.691188124939295
525,Spain,Male,36,3.0,77910.23,1,1,0,67238.01,0,Bad,1.1587230199109106
732,France,Male,25,0.0,110942.9,1,0,0,172576.56,0,Good,0.6428619274830835
622,France,Male,32,5.0,179305.09,1,1,1,149043.78,0,Bad,1.2030363830010216
654,Germany,Male,31,5.0,150593.59,2,1,1,105218.45,0,Fair,1.4312469913784132
529,France,Female,43,0.0,123815.86,1,1,1,78463.99,1,Bad,1.5779959698710198
850,Germany,Female,25,8.0,69385.17,2,1,0,87834.24,0,Good,0.7899558304369685
667,Germany,Male,27,2.0,138032.15,1,1,0,166317.71,0,Fair,0.8299305588081991
637,Germany,Female,46,2.0,143500.82,1,1,0,166996.46,1,Bad,0.8593045625038999
710,Spain,Female,29,3.0,119670.18,1,1,0,188022.44,0,Fair,0.6364675407892803
717,Spain,Male,33,1.0,99106.73,1,0,0,194467.23,0,Fair,0.5096320341478613
786,Germany,Male,24,2.0,120135.55,2,1,1,125449.47,0,Good,0.9576409529669595
530,France,Female,55,4.0,120905.03,1,0,1,123475.88,1,Bad,0.9791793344578714
715,Germany,Female,34,9.0,102277.52,1,0,0,177852.57,1,Fair,0.5750691148292094
496,Germany,Female,55,4.0,125292.53,1,1,1,31532.96,1,Bad,3.9733830886792743
646,France,Female,51,4.0,101629.3,1,0,0,130541.1,0,Bad,0.778523392249644
807,Germany,Male,47,1.0,171937.27,1,1,1,65636.92,0,Good,2.6195206904894377
603,France,Male,31,1.0,129743.75,1,1,0,109145.2,0,Bad,1.1887261189681269
547,Germany,Male,41,3.0,151191.31,1,1,0,175295.89,1,Bad,0.8624920413136896
684,Germany,Male,32,3.0,102630.13,2,1,1,127433.47,0,Fair,0.8053624373565281
477,France,Female,57,9.0,114023.64,2,1,1,71167.17,1,Bad,1.6021943826064744
558,Germany,Male,41,2.0,124227.14,1,1,1,111184.67,0,Bad,1.117304570854957
592,Spain,Male,35,6.0,80285.16,1,1,0,72678.75,1,Bad,1.1046579639853464
789,France,Male,31,4.0,175477.15,1,1,1,172832.9,0,Good,1.0152994597672087
597,France,Female,29,1.0,132144.35,1,1,0,158086.33,0,Bad,0.8358999162040135
839,Germany,Male,47,2.0,136911.07,1,1,1,168184.62,1,Good,0.8140522599509992
405,Germany,Male,31,5.0,133299.67,2,1,1,72950.14,0,Bad,1.8272709277871162
771,Spain,Male,51,5.0,135506.58,3,1,1,152479.64,1,Good,0.8886863846215795
812,Germany,Male,33,2.0,127154.14,2,0,1,105383.49,0,Good,1.206585016305685
670,Germany,Female,42,5.0,49508.79,3,1,1,100324.01,0,Fair,0.4934889464645602
538,France,Female,62,3.0,75051.49,1,0,0,17682.02,1,Bad,4.2445088287424175
575,Spain,Male,52,8.0,123925.23,1,0,0,111342.66,1,Bad,1.1130076288818678
712,France,Male,33,3.0,153819.58,1,1,0,79176.09,1,Fair,1.9427529194735431
606,Spain,Female,23,10.0,70417.79,1,0,1,90896.04,0,Bad,0.7747069069235579
686,Spain,Male,38,7.0,111484.88,1,1,1,76076.2,0,Fair,1.4654370223539033
850,Spain,Male,38,1.0,146343.98,1,0,1,103902.11,0,Good,1.4084793850673485
606,Germany,Male,27,2.0,130274.26,2,1,0,147533.09,0,Bad,0.883017226847211
627,France,Female,21,7.0,98993.02,1,1,1,169156.64,0,Bad,0.585215100039821
850,Germany,Male,32,9.0,141827.33,2,1,1,149458.73,0,Good,0.9489397507927437
724,France,Female,40,6.0,110054.45,1,1,1,86950.72,0,Good,1.2657106232127806
813,Germany,Female,36,6.0,98088.09,1,0,1,26687.22,1,Good,3.6754705061074175
642,France,Male,48,9.0,118317.27,4,0,0,78702.98,1,Bad,1.5033391365866962
835,France,Male,32,8.0,124993.29,2,1,1,27548.06,0,Good,4.537281028137734
637,Spain,Female,44,0.0,157622.58,1,1,1,120454.2,0,Bad,1.3085685679702326
589,Germany,Male,48,5.0,126111.61,1,0,1,133961.19,0,Bad,0.9414040738216792
591,France,Male,42,9.0,161651.37,2,1,1,131753.97,0,Bad,1.226918399498702
723,France,Female,40,7.0,142856.95,2,0,0,38019.74,0,Good,3.7574415290583265
831,Germany,Male,44,3.0,111100.98,1,1,1,28144.07,1,Good,3.947580431685964
733,Spain,Male,35,8.0,102918.38,1,1,1,45959.86,0,Good,2.2393101284468666
590,Spain,Male,22,7.0,125265.61,1,1,1,161253.08,0,Bad,0.7768261542663247
657,France,Male,37,4.0,82500.28,1,1,1,115260.72,0,Fair,0.715770992928033
516,France,Female,47,6.0,109387.33,1,0,0,121365.45,0,Bad,0.9013053550248444
561,France,Male,37,1.0,100443.36,2,0,1,101693.73,0,Bad,0.98770455169655
682,Spain,Female,54,0.0,83102.72,2,1,1,54132.93,0,Fair,1.5351602065508
779,France,Female,48,2.0,115290.27,1,0,0,98912.69,1,Good,1.165576125773144
495,France,Female,40,1.0,140197.71,2,1,0,150720.39,0,Bad,0.9301840978516575
850,France,Female,28,1.0,105245.34,1,0,1,74780.13,0,Good,1.40739712541286
562,Germany,Male,35,3.0,142296.13,1,0,1,177112.7,0,Bad,0.8034213808495946
740,Spain,Female,56,4.0,99097.33,1,1,1,85016.64,1,Good,1.1656227533809853
695,France,Male,28,5.0,171069.39,2,1,1,88689.4,0,Fair,1.928859480388863
607,France,Female,31,1.0,102523.88,1,1,1,166792.71,0,Bad,0.6146784232955985
580,Germany,Male,44,9.0,143391.07,1,0,0,146891.07,1,Bad,0.9761728197636521
644,Germany,Female,44,8.0,106022.73,2,0,0,148727.42,0,Bad,0.712866060609402
599,Germany,Male,36,3.0,128960.21,2,1,1,40318.33,0,Bad,3.1985503863875313
696,France,Female,25,8.0,126442.59,1,1,0,121904.44,0,Fair,1.0372271100215873
577,France,Male,37,2.0,127261.35,1,1,0,56185.05,0,Bad,2.2650393654539775
543,Germany,Male,30,6.0,73481.05,1,1,1,176692.65,0,Bad,0.41586930752354445
679,France,Male,34,7.0,160515.37,1,1,0,121904.14,0,Fair,1.3167343619338934
713,Germany,Female,61,4.0,149525.34,2,1,0,123663.63,0,Fair,1.209129474850447
690,Germany,Male,43,2.0,166522.78,1,0,0,119644.59,1,Fair,1.3918120326209484
751,France,Male,29,1.0,135536.5,1,1,0,66825.33,0,Good,2.0282204367715058
613,Germany,Female,43,10.0,120481.69,1,0,0,94875.03,1,Bad,1.2698988342875888
701,Spain,Male,28,1.0,103421.32,1,0,1,76304.73,0,Fair,1.3553723340610735
698,France,Male,33,5.0,135658.73,2,0,1,39755.0,0,Fair,3.412369010187398
665,France,Male,28,8.0,191402.82,2,1,0,83238.4,0,Fair,2.299453377287406
608,Germany,Female,44,5.0,126147.84,1,0,1,132424.69,1,Bad,0.9526006064276986
663,France,Male,43,4.0,87624.03,2,1,0,149401.33,0,Fair,0.5865010037059242
558,France,Female,45,1.0,153697.53,2,0,0,89891.4,1,Bad,1.7098135083000154
805,Germany,Female,45,9.0,116585.97,1,1,0,189428.75,1,Good,0.6154607999049775
659,Germany,Male,34,9.0,134464.58,2,1,0,178833.34,0,Fair,0.7518988349711524
738,Germany,Male,62,10.0,83008.31,1,1,1,42766.03,0,Good,1.940987040415021
635,Spain,Male,35,2.0,113635.16,1,1,0,90883.12,0,Bad,1.2503439582619964
661,Germany,Male,41,5.0,122552.48,2,0,1,120646.4,0,Fair,1.0157988966102593
531,Spain,Male,31,2.0,118899.45,2,0,0,41409.36,0,Bad,2.8713182237059445
694,France,Female,29,5.0,99713.87,1,0,0,112317.89,0,Fair,0.8877826141498918
556,France,Female,36,2.0,134208.22,1,0,1,177670.57,0,Bad,0.7553767627356629
647,Germany,Female,41,1.0,85906.65,3,1,0,189159.97,0,Bad,0.4541481477291416
850,Germany,Male,32,3.0,137714.25,1,0,1,159403.68,0,Good,0.863933944310445
573,Spain,Male,33,1.0,160777.9,1,1,1,149536.15,0,Bad,1.0751774738081727
617,France,Male,25,1.0,102585.88,2,1,1,115387.4,0,Bad,0.8890561707777453
704,Germany,Female,39,10.0,102556.18,2,1,0,171971.25,1,Fair,0.5963565421545752
457,Germany,Male,42,4.0,126772.57,1,0,1,126106.4,0,Bad,1.0052826026276225
612,Germany,Male,42,5.0,141927.1,1,1,1,43018.98,0,Bad,3.299173992502844
828,Spain,Male,47,1.0,109876.82,2,1,0,83611.45,1,Good,1.3141360423721873
648,Germany,Male,44,9.0,111369.79,2,1,1,91947.74,0,Bad,1.2112292265149747
569,Spain,Male,35,3.0,116969.35,1,0,0,94488.82,0,Bad,1.2379173536086068
765,Germany,Female,34,8.0,136729.51,2,0,0,47058.21,0,Good,2.9055399684773393
577,Germany,Female,44,1.0,152086.15,1,0,1,44719.5,1,Bad,3.400891110142108
568,Spain,Male,28,1.0,127289.28,1,0,0,45611.51,0,Bad,2.790727165138799
748,Germany,Male,45,2.0,119852.01,1,0,0,73853.94,1,Good,1.6228248621535966
410,France,Female,35,7.0,117183.74,1,1,1,109733.73,0,Bad,1.0678917047657088
728,France,Male,33,8.0,129907.63,1,0,1,36083.96,0,Good,3.6001489304388987
580,Germany,Female,36,6.0,145387.32,2,1,1,169963.2,1,Bad,0.8554046993702166
712,France,Male,35,7.0,124616.23,1,1,1,69320.97,0,Fair,1.79767002683315
383,Spain,Female,48,8.0,95808.19,1,0,0,137702.01,1,Bad,0.6957646442488384
774,Spain,Female,36,8.0,117152.3,1,0,0,101828.39,0,Good,1.1504875997744834
563,France,Male,35,3.0,106250.72,1,0,0,39546.32,0,Bad,2.6867410166103953
850,Germany,Female,27,8.0,111837.78,2,1,1,110805.79,0,Good,1.0093135024803308
631,France,Female,31,8.0,137687.72,1,1,0,190067.12,0,Bad,0.7244163009362167
614,Spain,Female,40,3.0,113348.5,1,1,1,77789.01,0,Bad,1.4571274271262742
704,Spain,Male,24,10.0,122109.78,1,1,1,127654.37,0,Fair,0.9565656075855453
786,France,Male,32,2.0,120452.4,2,0,0,79602.86,0,Good,1.5131667379790121
590,Spain,Male,34,0.0,65812.35,2,0,1,160346.3,0,Bad,0.41043884392717517
583,Spain,Female,40,3.0,54428.37,1,1,0,109638.78,1,Bad,0.49643356119066634
588,Germany,Female,48,1.0,143279.58,2,1,0,31580.8,1,Bad,4.536920533995339
627,France,Male,37,2.0,125190.86,1,0,1,84584.69,0,Bad,1.4800652458500467
527,Germany,Female,28,2.0,123802.98,2,1,1,155846.69,0,Bad,0.7943895375641279
678,France,Male,43,1.0,133237.21,1,1,0,111032.79,1,Fair,1.199980744426939
570,France,Female,61,6.0,142105.35,1,1,1,45214.04,0,Bad,3.142947411910106
815,France,Male,37,1.0,166115.42,1,1,0,67208.3,0,Good,2.471650376515996
817,France,Female,37,6.0,81070.34,2,1,0,80985.88,0,Good,1.0010428978483656
641,France,Female,53,0.0,123835.52,2,0,1,160110.65,0,Bad,0.7734371198917749
624,France,Male,51,10.0,123401.43,2,1,1,127825.25,0,Bad,0.9653916577515005
579,Germany,Male,49,4.0,169377.31,1,1,1,123535.05,0,Bad,1.3710870720495925
698,France,Male,38,2.0,130015.24,1,1,1,41595.3,0,Fair,3.125719492346491
691,France,Male,34,8.0,133936.04,2,1,0,91359.79,0,Fair,1.4660283260283329
638,France,Male,34,6.0,114543.27,1,1,1,97755.29,0,Bad,1.1717347470402881
705,France,Female,31,3.0,119794.67,1,0,0,182528.44,0,Fair,0.6563068746985401
648,Germany,Female,32,8.0,157138.99,3,1,0,190994.48,1,Bad,0.8227410027766247
527,Germany,Female,41,10.0,136733.24,1,1,1,57589.29,0,Bad,2.3742824403634772
717,Germany,Female,28,9.0,82498.14,2,0,0,40437.67,0,Fair,2.040130897749549
614,Spain,Male,39,3.0,151914.93,1,0,0,56459.45,0,Bad,2.6906909295078147
737,France,Male,43,0.0,80090.93,1,1,0,39920.0,1,Good,2.0062858216432864
587,Spain,Male,51,3.0,83739.32,1,0,1,148798.45,0,Bad,0.5627701095004686
682,France,Female,35,2.0,181166.44,1,1,1,63737.19,1,Fair,2.8423976645346305
710,France,Male,38,3.0,130588.82,1,1,1,154997.64,0,Fair,0.8425213441959503
609,Germany,Male,33,6.0,94126.67,1,0,0,93718.16,0,Bad,1.0043589204056076
688,France,Male,38,7.0,148045.68,1,1,0,175479.92,1,Fair,0.8436616565587675
733,France,Female,44,6.0,168165.84,1,0,1,197193.49,0,Good,0.8527961039687466
583,Germany,Female,26,10.0,72835.56,2,1,0,96792.15,0,Bad,0.7524944946465184
666,Germany,Male,31,3.0,123212.08,2,1,1,112157.31,0,Fair,1.0985648639397647
606,France,Male,40,6.0,119501.88,2,1,0,46774.94,0,Bad,2.5548270077951996
700,Germany,Female,39,5.0,144550.83,2,1,1,189664.43,0,Fair,0.7621399015092075
850,Germany,Male,36,5.0,119984.07,1,1,0,191535.11,1,Good,0.6264338167555809
620,Spain,Male,42,9.0,121490.05,1,1,1,29296.74,0,Bad,4.146879482153987
610,Spain,Male,46,5.0,91897.8,1,1,0,54394.28,0,Bad,1.6894754374908538
676,Germany,Male,28,1.0,69459.05,2,1,1,128461.29,0,Fair,0.5407002374022556
569,Germany,Male,35,2.0,109196.66,3,1,0,109393.19,1,Bad,0.9982034530668682
432,Germany,Male,38,2.0,135559.8,2,1,1,71856.3,0,Bad,1.8865402198554613
816,Germany,Female,25,2.0,150355.35,2,1,1,35770.84,0,Good,4.2032938002015054
593,France,Female,35,6.0,133489.12,2,1,1,78101.29,0,Bad,1.7091794514533627
715,Germany,Female,37,9.0,105489.31,1,0,0,143096.49,1,Fair,0.7371900596583466
775,Germany,Male,25,10.0,60205.2,2,1,0,14073.11,0,Good,4.2780309398562215
670,France,Female,42,6.0,112333.63,1,1,1,65706.86,0,Fair,1.7096179911808296
616,Germany,Female,57,7.0,116936.81,1,1,1,104379.36,0,Bad,1.120305872731927
579,Germany,Female,50,5.0,117721.02,1,0,1,192146.63,1,Bad,0.6126624234835657
786,France,Male,37,7.0,165896.22,2,1,1,66977.68,0,Good,2.476888121535413
704,Spain,Female,44,9.0,153656.85,1,1,0,158742.81,0,Fair,0.9679610056039704
796,France,Female,50,1.0,94164.0,1,1,1,189414.74,0,Good,0.4971313214589319
602,France,Male,49,0.0,191808.73,1,0,0,97640.2,0,Bad,1.964444255542287
619,France,Male,58,5.0,152199.33,1,1,1,86022.09,0,Bad,1.7693051866096254
518,France,Female,27,1.0,133801.49,1,1,1,143315.57,0,Bad,0.9336144705003091
625,Germany,Male,42,6.0,100047.33,1,1,0,93429.95,0,Bad,1.0708271812197268
759,France,Female,31,1.0,109848.6,1,1,1,42012.55,0,Good,2.614661571363795
626,France,Male,43,4.0,137638.69,1,1,0,130442.08,1,Bad,1.0551709233707405
670,France,Male,38,10.0,89416.99,1,0,0,144275.39,0,Fair,0.6197660598942064
508,France,Female,60,7.0,143262.04,1,1,1,129562.74,0,Bad,1.1057348740849413
654,France,Male,29,4.0,132954.64,1,1,1,146715.07,0,Fair,0.906209839248279
681,Germany,Female,44,3.0,105206.7,2,1,1,163558.36,0,Fair,0.6432364570053161
632,France,Male,40,5.0,147650.68,1,1,1,199674.83,0,Bad,0.7394556439587303
644,France,Male,44,5.0,73348.56,1,1,0,157166.79,1,Bad,0.46669248637068933
568,Spain,Female,27,1.0,116320.68,1,0,1,45563.94,0,Bad,2.552910920346221
523,France,Male,61,8.0,66250.71,1,1,1,21859.06,0,Bad,3.0308123954095008
477,Germany,Female,24,2.0,95675.62,2,0,0,162699.7,1,Bad,0.5880503774745742
738,Spain,Female,37,8.0,100565.94,1,1,1,128799.86,0,Good,0.7807923083146209
717,Spain,Female,42,5.0,190305.78,1,1,0,99347.8,1,Fair,1.915551023777074
526,Germany,Female,35,9.0,118536.4,1,1,0,40980.87,1,Bad,2.892481296761147
660,France,Male,19,5.0,127649.64,1,1,1,40368.65,0,Fair,3.1620983114372168
525,France,Male,35,7.0,165358.77,1,0,1,94738.54,0,Bad,1.7454224014851822
616,Germany,Female,36,10.0,78249.53,1,1,0,136934.91,0,Bad,0.5714359471956421
521,Germany,Female,61,0.0,125193.96,1,1,1,109356.53,0,Bad,1.144823816190949
687,Germany,Female,41,2.0,154007.21,1,1,0,158408.23,0,Fair,0.9722172263398182
677,Spain,Female,43,3.0,133214.88,2,1,1,95936.84,0,Fair,1.3885685624000124
496,France,Male,30,0.0,90963.49,1,0,1,27802.0,0,Bad,3.2718326019710813
559,France,Male,33,9.0,111060.05,2,1,0,110371.84,0,Bad,1.0062353767047827
636,Spain,Male,60,7.0,124447.73,1,1,1,141364.62,1,Bad,0.8803315143492056
648,Germany,Male,33,7.0,135310.41,2,0,1,171668.2,0,Bad,0.7882089402696597
639,Spain,Male,34,5.0,139393.19,2,0,0,33950.08,0,Bad,4.105828027503912
655,Germany,Male,32,9.0,113447.01,1,1,0,82084.3,0,Fair,1.3820792770359251
778,Germany,Female,33,4.0,111063.73,2,1,0,83556.65,0,Good,1.3292027624372207
757,Germany,Female,30,6.0,161378.02,1,0,0,71926.28,1,Good,2.243658646047036
529,Spain,Female,39,2.0,82766.43,1,1,1,122925.44,0,Bad,0.6733059487116743
615,France,Female,61,1.0,104267.7,1,1,0,62845.64,1,Bad,1.659107934933911
735,France,Female,25,3.0,91718.8,1,0,0,28411.23,0,Good,3.228258685034052
705,Spain,Female,47,3.0,63488.7,1,0,1,28640.92,1,Fair,2.216713010615581
505,Germany,Female,37,6.0,159863.9,2,0,1,125307.87,0,Bad,1.2757690319051789
471,Germany,Male,23,6.0,104592.55,2,1,0,131736.23,0,Bad,0.7939543282815972
722,Spain,Female,50,4.0,132088.59,1,1,1,128262.14,0,Good,1.0298330434842269
744,Spain,Male,44,5.0,120654.68,1,1,0,82290.81,0,Good,1.4661987164787902
653,France,Female,32,4.0,83772.95,1,0,1,23920.65,0,Fair,3.5021184624999737
660,France,Female,31,6.0,172325.67,1,0,1,45438.38,0,Fair,3.792513509504521
787,France,Male,46,7.0,117685.31,2,1,1,93360.35,0,Good,1.2605491517544654
684,France,Male,35,6.0,135871.5,1,1,1,87219.41,0,Fair,1.5578126474370784
625,Germany,Female,49,4.0,128504.76,1,1,0,126812.63,1,Bad,1.0133435447242123
516,France,Female,42,8.0,56228.25,1,1,0,46857.52,0,Bad,1.1999834818402682
732,Germany,Female,45,6.0,98792.4,1,1,0,81491.7,1,Good,1.2123001483586673
628,Germany,Male,40,5.0,181768.32,2,1,1,129107.97,0,Bad,1.4078783827210668
682,Spain,Female,48,9.0,101198.01,1,1,1,49732.9,0,Fair,2.0348302632663686
778,France,Male,34,5.0,139064.06,2,0,0,67949.32,0,Good,2.046585013654294
617,France,Female,35,2.0,104508.1,1,1,1,147636.46,0,Bad,0.7078745995399782
660,Germany,Male,35,9.0,113948.58,1,1,0,188891.96,1,Fair,0.6032473801425958
611,Germany,Male,37,1.0,117524.72,2,0,1,161064.29,0,Bad,0.7296758331719588
665,France,Female,37,5.0,160389.82,1,0,1,183542.08,0,Fair,0.873858572377517
507,Spain,Male,46,6.0,92783.68,1,1,1,51424.29,0,Bad,1.8042773171977677
696,Germany,Male,49,5.0,97036.22,2,1,0,152450.84,1,Fair,0.6365082671896068
641,Spain,Male,40,5.0,102145.13,1,1,1,100637.07,0,Bad,1.014985134205517
507,France,Female,33,1.0,113452.66,1,0,0,142911.99,0,Bad,0.7938638318590344
535,Germany,Male,38,8.0,127475.24,1,0,0,60775.76,1,Bad,2.0974684644009387
488,France,Male,43,10.0,112751.13,1,1,1,28332.0,0,Bad,3.9796389241846675
674,France,Male,45,7.0,144889.18,1,1,1,102591.9,1,Fair,1.4122867399862953
829,France,Female,22,7.0,150126.44,1,1,0,152107.93,1,Good,0.9869731315126044
768,France,Male,54,8.0,69712.74,1,1,1,69381.05,0,Good,1.0047807002056037
653,France,Male,38,8.0,119315.75,1,1,0,150468.35,0,Fair,0.7929624402739845
712,France,Female,30,1.0,89571.59,1,1,1,177613.19,0,Fair,0.5043070844006574
620,Germany,Female,34,8.0,102251.57,1,1,0,120672.09,0,Bad,0.8473506176946136
709,France,Male,42,9.0,118546.71,1,0,1,77142.85,0,Fair,1.5367167533996993
635,Spain,Male,38,0.0,103257.14,1,0,0,158344.63,0,Bad,0.6521038320023862
749,Spain,Female,43,1.0,124209.02,1,1,1,167179.48,0,Good,0.7429680963237832
836,Spain,Female,41,7.0,150302.84,1,1,1,156036.19,0,Good,0.9632562804821112
542,Spain,Male,34,8.0,108653.93,1,0,1,144725.14,0,Bad,0.7507605796753762
645,France,Female,45,8.0,85325.93,1,0,0,22558.74,0,Bad,3.782388998676344
747,Germany,Male,37,9.0,135776.36,3,1,0,85470.45,1,Good,1.5885766367206442
645,France,Male,40,6.0,131411.24,1,1,1,194656.11,0,Bad,0.6750943497226981
714,Germany,Female,45,9.0,106431.97,2,1,1,164117.69,0,Fair,0.6485100417876951
717,France,Male,50,9.0,90305.76,1,1,1,124626.57,0,Fair,0.7246108113221762
645,Germany,Male,28,7.0,117466.03,2,1,1,34490.06,0,Bad,3.4057937272361953
681,France,Male,32,3.0,148884.47,2,1,1,90967.37,0,Fair,1.6366799435885637
681,Germany,Female,44,4.0,91115.76,2,0,0,24208.84,1,Fair,3.7637391960953104
679,Germany,Female,37,8.0,77373.87,2,0,1,174873.09,0,Fair,0.44245727001221286
528,Spain,Male,23,7.0,104744.89,1,1,0,170262.97,0,Bad,0.6151947778192757
733,Germany,Male,39,5.0,91538.51,1,1,1,93783.0,0,Good,0.97606719767975
726,France,Female,34,0.0,185734.75,1,1,1,102036.82,0,Good,1.8202718391263075
556,France,Male,40,5.0,125909.85,1,1,1,95124.4,0,Bad,1.3236335787663314
631,France,Male,51,8.0,100654.8,1,1,0,171587.9,0,Bad,0.5866077969367304
623,Spain,Male,44,1.0,83325.77,1,0,1,80828.78,0,Bad,1.0308923381003647
665,France,Male,35,8.0,110934.54,1,1,0,169287.99,0,Fair,0.6553007097550156
